id,name,awards,rating,division,province,city,rank
"933","['乐清市知临中学', '乐清市知临寄宿学校', '乐清知临中学', '乐成寄宿中学', '乐清市知临中学(原乐成寄宿中学)', '乐清市乐成寄宿中学']","{'NOIP提高': {'2015': [0, 8, 0], '2016': [15, 6, 0], '2017': [26, 4, 1], '2018': [51, 5, 0]}, 'WC': {'2017': [1, 2, 2], '2018': [2, 1, 1], '2019': [0, 5, 3], '2020': [0, 5, 3], '2021': [9, 14, 2]}, 'APIO': {'2017': [0, 1, 5], '2018': [1, 3, 3], '2019': [0, 0, 1], '2020': [11, 4, 1]}, 'NOI': {'2017': [0, 1, 0], '2018': [0, 1, 1], '2020': [0, 2, 0]}, 'NOID类': {'2017': [0, 1, 0], '2018': [0, 1, 0], '2019': [0, 1, 1]}, 'NOIP普及': {'2017': [1, 0, 0], '2018': [2, 3, 0]}, 'CTSC': {'2018': [2, 3, 4], '2019': [0, 3, 5]}, 'CSP提高': {'2019': [54, 13, 0], '2020': [33, 23, 2]}, 'CSP入门': {'2019': [10, 14, 0], '2020': [6, 13, 0]}, 'NOIP': {'2020': [27, 25, 1]}}","243851","A","浙江","温州市","11"
"19","['湖南省长沙市第一中学', '长沙市第一中学', '长沙市一中', '湖南省长沙市一中', '湖南长沙市第一中学']","{'NOI': {'2009': [0, 0, 1], '2010': [0, 1, 0], '2011': [1, 2, 0], '2012': [0, 1, 0], '2013': [0, 0, 2], '2014': [1, 1, 2], '2015': [0, 1, 0], '2016': [0, 3, 0], '2017': [2, 3, 0], '2018': [0, 4, 0], '2019': [2, 2, 3], '2020': [2, 7, 3]}, 'CTSC': {'2010': [0, 1, 0], '2012': [0, 0, 1], '2014': [0, 1, 1], '2015': [0, 0, 5], '2016': [0, 1, 4], '2017': [1, 3, 5], '2018': [2, 1, 10], '2019': [1, 0, 4]}, 'APIO': {'2010': [1, 0, 1], '2011': [0, 2, 1], '2012': [0, 1, 1], '2013': [0, 1, 3], '2014': [1, 0, 0], '2015': [0, 1, 2], '2016': [0, 0, 1], '2017': [2, 2, 3], '2018': [2, 3, 11], '2020': [4, 3, 9]}, 'NOID类': {'2010': [0, 0, 1], '2011': [0, 1, 0], '2012': [0, 1, 0], '2014': [0, 2, 1], '2015': [0, 1, 1], '2016': [0, 1, 2], '2017': [0, 2, 0], '2018': [0, 0, 1], '2019': [0, 0, 3]}, 'NOIP提高': {'2010': [4, 0, 0], '2011': [14, 0, 0], '2012': [14, 0, 0], '2013': [19, 7, 0], '2014': [15, 16, 0], '2015': [19, 19, 0], '2016': [16, 15, 3], '2017': [20, 20, 1], '2018': [41, 29, 2]}, 'WC': {'2015': [0, 1, 1], '2016': [2, 2, 3], '2017': [1, 3, 2], '2018': [1, 2, 3], '2019': [1, 0, 4], '2020': [2, 6, 3], '2021': [2, 3, 7]}, 'CSP提高': {'2019': [42, 23, 7], '2020': [21, 13, 2]}, 'NOIP': {'2020': [14, 16, 5]}}","205345","A","湖南","长沙市","12"
"15","['广州市第二中学', '广东省广州市第二中学', '广州二中']","{'CTSC': {'2010': [1, 0, 0], '2018': [3, 3, 0], '2019': [4, 0, 7]}, 'APIO': {'2010': [0, 0, 1], '2012': [1, 0, 0], '2018': [3, 0, 0], '2020': [0, 2, 5]}, 'NOI': {'2010': [0, 1, 0], '2011': [0, 0, 1], '2013': [1, 1, 2], '2014': [1, 0, 0], '2015': [0, 2, 1], '2016': [0, 1, 0], '2017': [1, 1, 0], '2018': [5, 1, 0], '2019': [3, 5, 4], '2020': [2, 3, 2]}, 'NOIP提高': {'2010': [7, 0, 0], '2011': [2, 0, 0], '2012': [8, 0, 0], '2013': [13, 1, 0], '2014': [7, 5, 0], '2015': [6, 5, 0], '2016': [14, 2, 1], '2017': [19, 3, 0], '2018': [30, 2, 1]}, 'NOIP普及': {'2013': [3, 7, 0], '2014': [7, 4, 0], '2015': [21, 16, 0], '2016': [19, 11, 5], '2017': [24, 10, 5], '2018': [15, 20, 0]}, 'WC': {'2015': [0, 1, 1], '2016': [0, 3, 2], '2017': [3, 1, 0], '2018': [3, 1, 3], '2019': [0, 4, 8], '2020': [1, 1, 4], '2021': [2, 1, 2]}, 'NOID类': {'2016': [0, 0, 1], '2017': [1, 0, 0], '2018': [0, 1, 0], '2019': [0, 0, 1], '2020': [0, 1, 0]}, 'CSP提高': {'2019': [16, 19, 1], '2020': [12, 14, 4]}, 'CSP入门': {'2019': [10, 10, 0], '2020': [18, 13, 2]}, 'NOIP': {'2020': [5, 3, 0]}}","199927","A","广东","广州市","13"
"31","['中国人民大学附属中学', '人大附中', '中国人民大学附属实验中学', '北京人民大学附属中学', '人民大学附属中学', '北京人大附中', '北京市人大附中']","{'NOI': {'2009': [1, 2, 1], '2010': [1, 1, 1], '2011': [2, 0, 1], '2012': [1, 0, 2], '2013': [1, 0, 2], '2014': [1, 1, 1], '2015': [1, 0, 0], '2016': [1, 2, 0], '2017': [0, 3, 0], '2018': [1, 1, 2], '2019': [0, 1, 1], '2020': [1, 2, 2]}, 'NOID类': {'2010': [0, 0, 1], '2011': [0, 0, 1], '2014': [0, 0, 1], '2017': [0, 0, 3], '2018': [0, 0, 1], '2019': [0, 0, 3], '2020': [0, 1, 4]}, 'NOIP提高': {'2010': [9, 0, 0], '2011': [9, 0, 0], '2012': [24, 0, 0], '2013': [6, 15, 0], '2014': [10, 14, 0], '2015': [11, 16, 0], '2016': [18, 11, 6], '2017': [23, 29, 9], '2018': [34, 40, 12]}, 'CTSC': {'2011': [1, 0, 0], '2014': [0, 0, 1], '2015': [1, 0, 0], '2016': [0, 1, 1], '2017': [0, 1, 4], '2018': [1, 1, 1], '2019': [1, 1, 1]}, 'APIO': {'2013': [0, 1, 0], '2014': [1, 0, 0], '2015': [0, 2, 2], '2016': [2, 1, 2], '2017': [0, 3, 2], '2018': [3, 1, 3], '2019': [4, 3, 0], '2020': [3, 3, 10]}, 'NOIP普及': {'2013': [8, 5, 0], '2014': [6, 12, 0], '2015': [14, 11, 0], '2016': [3, 18, 9], '2017': [9, 31, 5], '2018': [18, 47, 4]}, 'WC': {'2015': [2, 0, 0], '2016': [1, 2, 0], '2017': [1, 1, 0], '2018': [0, 3, 0], '2019': [0, 0, 1], '2020': [2, 1, 4], '2021': [3, 2, 5]}, 'CSP提高': {'2019': [37, 42, 16], '2020': [37, 35, 27]}, 'CSP入门': {'2019': [34, 48, 0], '2020': [38, 51, 3]}, 'NOIP': {'2020': [10, 10, 10]}}","183911","A","北京","海淀区","14"
"12","['北京师范大学附属实验中学', '北京师范大学附属中学', '北京师范大学附属实验中学分校', '北师大实验中学']","{'NOIP提高': {'2010': [10, 0, 0], '2011': [4, 0, 0], '2012': [13, 0, 0], '2013': [13, 11, 0], '2014': [15, 15, 0], '2015': [17, 21, 0], '2016': [33, 30, 7], '2017': [37, 15, 9], '2018': [30, 18, 8]}, 'NOI': {'2012': [0, 1, 1], '2013': [0, 1, 2], '2014': [1, 3, 1], '2015': [0, 1, 2], '2016': [2, 2, 2], '2017': [1, 3, 2], '2018': [1, 2, 2], '2019': [0, 3, 1], '2020': [1, 0, 1]}, 'NOIP普及': {'2013': [19, 7, 0], '2014': [2, 13, 0], '2015': [18, 11, 0], '2016': [23, 26, 11], '2017': [18, 28, 7], '2018': [17, 39, 4]}, 'CTSC': {'2014': [0, 1, 0], '2015': [1, 0, 1], '2016': [1, 4, 2], '2017': [0, 3, 5], '2018': [0, 5, 5], '2019': [2, 1, 1]}, 'APIO': {'2014': [1, 2, 2], '2015': [2, 1, 2], '2016': [1, 6, 3], '2017': [0, 3, 7], '2018': [2, 2, 8], '2019': [2, 4, 3], '2020': [1, 1, 0]}, 'NOID类': {'2016': [0, 1, 0], '2017': [0, 1, 1], '2018': [0, 0, 2]}, 'WC': {'2017': [0, 2, 6], '2018': [1, 3, 1], '2019': [3, 3, 0], '2020': [0, 1, 1], '2021': [0, 1, 3]}, 'CSP提高': {'2019': [17, 21, 14], '2020': [14, 15, 13]}, 'CSP入门': {'2019': [27, 40, 0], '2020': [11, 21, 2]}, 'NOIP': {'2020': [6, 11, 9]}}","161501","A-","北京","西城区","15"
"14","['福建省福州第一中学', '福建省福清第一中学', '福州第一中学', '福州一中', '福建省福州市第一中学', '福建省连江县第一中学', '福州市第一中学', '福建省福州一中']","{'NOI': {'2009': [1, 1, 1], '2010': [0, 3, 0], '2011': [1, 1, 2], '2012': [0, 1, 1], '2013': [1, 2, 1], '2014': [1, 1, 1], '2015': [1, 1, 1], '2016': [2, 1, 0], '2017': [0, 2, 1], '2018': [1, 2, 0], '2019': [0, 2, 0], '2020': [2, 0, 0]}, 'CTSC': {'2010': [1, 1, 1], '2011': [1, 0, 1], '2012': [0, 1, 0], '2013': [0, 0, 3], '2014': [1, 1, 1], '2015': [1, 1, 2], '2016': [2, 1, 2], '2017': [1, 2, 1], '2018': [0, 4, 1], '2019': [1, 2, 2]}, 'APIO': {'2010': [3, 1, 2], '2011': [1, 2, 3], '2012': [0, 2, 1], '2013': [0, 1, 2], '2014': [0, 1, 0], '2015': [1, 3, 0], '2016': [1, 2, 2], '2017': [3, 0, 1], '2018': [1, 3, 0], '2019': [1, 1, 3], '2020': [1, 3, 4]}, 'NOID类': {'2010': [0, 0, 1], '2016': [0, 0, 1], '2018': [0, 1, 0], '2019': [0, 1, 0]}, 'NOIP提高': {'2010': [15, 0, 0], '2011': [12, 0, 0], '2012': [14, 0, 0], '2013': [18, 10, 0], '2014': [9, 10, 0], '2015': [7, 12, 0], '2016': [17, 15, 8], '2017': [24, 20, 9], '2018': [26, 16, 6]}, 'NOIP普及': {'2014': [1, 1, 0], '2015': [0, 2, 0], '2016': [0, 1, 1], '2017': [1, 0, 0], '2018': [2, 7, 1]}, 'WC': {'2015': [2, 1, 1], '2016': [2, 3, 1], '2017': [1, 1, 4], '2018': [1, 2, 0], '2019': [0, 2, 1], '2020': [1, 1, 1], '2021': [1, 3, 4]}, 'CSP提高': {'2019': [25, 25, 6], '2020': [19, 11, 10]}, 'CSP入门': {'2019': [7, 5, 0], '2020': [5, 11, 2]}, 'NOIP': {'2020': [15, 9, 10]}}","154788","A-","福建","福州市","16"
"33","['宁波市镇海中学', '浙江宁波市镇海中学', '浙江省宁波市镇海中学', '浙江宁波镇海中学', '镇海中学', '浙江镇海中学', '宁波镇海中学']","{'APIO': {'2010': [1, 1, 3], '2011': [0, 0, 2], '2012': [2, 2, 0], '2013': [1, 2, 1], '2014': [1, 0, 0], '2016': [2, 1, 1], '2017': [1, 1, 0], '2018': [2, 2, 2], '2019': [1, 1, 1], '2020': [4, 0, 0]}, 'NOI': {'2010': [0, 1, 0], '2011': [1, 0, 0], '2012': [0, 3, 0], '2013': [4, 0, 0], '2014': [3, 0, 0], '2015': [2, 0, 0], '2016': [0, 2, 0], '2017': [1, 0, 0], '2018': [0, 1, 0], '2019': [2, 0, 0], '2020': [4, 0, 0]}, 'NOIP提高': {'2010': [10, 0, 0], '2011': [9, 0, 0], '2012': [19, 0, 0], '2013': [11, 5, 0], '2014': [9, 2, 0], '2015': [5, 6, 0], '2016': [14, 6, 0], '2017': [11, 8, 2], '2018': [16, 3, 0]}, 'CTSC': {'2011': [1, 0, 0], '2013': [1, 1, 0], '2014': [1, 0, 1], '2016': [2, 1, 0], '2017': [1, 0, 1], '2018': [1, 1, 2], '2019': [2, 0, 1]}, 'NOID类': {'2013': [1, 0, 0], '2017': [1, 0, 0], '2018': [0, 1, 0]}, 'WC': {'2015': [0, 1, 1], '2016': [1, 0, 0], '2017': [1, 1, 0], '2018': [2, 0, 0], '2019': [2, 2, 1], '2020': [1, 0, 1], '2021': [1, 1, 0]}, 'CSP提高': {'2019': [13, 8, 0], '2020': [9, 10, 0]}, 'NOIP': {'2020': [8, 11, 0]}}","151497","A-","浙江","宁波市","17"
"20","['浙江省余姚中学', '浙江余姚中学', '余姚中学']","{'APIO': {'2010': [0, 1, 1], '2011': [0, 1, 1], '2013': [0, 0, 1], '2014': [0, 1, 0], '2015': [1, 1, 0], '2016': [1, 3, 2], '2017': [2, 1, 1], '2018': [3, 2, 6], '2019': [1, 0, 7], '2020': [0, 7, 3]}, 'NOID类': {'2010': [0, 0, 1], '2011': [0, 0, 2], '2013': [0, 0, 1], '2014': [1, 2, 0], '2016': [0, 1, 2], '2017': [0, 1, 1], '2018': [0, 0, 1]}, 'NOIP提高': {'2010': [1, 0, 0], '2011': [3, 0, 0], '2012': [14, 0, 0], '2013': [8, 16, 0], '2014': [2, 0, 0], '2015': [11, 14, 0], '2016': [21, 10, 3], '2017': [24, 13, 4], '2018': [24, 14, 1]}, 'CTSC': {'2011': [0, 0, 1], '2014': [0, 0, 2], '2015': [0, 1, 1], '2016': [0, 2, 3], '2017': [1, 2, 1], '2018': [2, 4, 8], '2019': [0, 1, 5]}, 'NOI': {'2014': [0, 1, 0], '2016': [1, 0, 1], '2017': [1, 0, 0], '2018': [1, 0, 0], '2020': [0, 2, 2]}, 'WC': {'2015': [1, 0, 0], '2016': [1, 2, 0], '2017': [1, 5, 1], '2018': [1, 2, 4], '2019': [1, 2, 2], '2020': [0, 2, 1], '2021': [3, 0, 2]}, 'CSP提高': {'2019': [15, 22, 1], '2020': [7, 14, 2]}, 'NOIP': {'2020': [9, 15, 3]}}","138974","A-","浙江","宁波市","18"
"22","['东北师范大学附属中学', '东北师大附中明珠学校', '东北师范大学附属实验学校', '东北师范大学附属中学新城学校', '东北师大附中明珠校区', '东北师范大学附属中学明珠学校', '东北师大附中学明珠学校', '东北师范大学附属中学明珠校区', '东北师大附属中学明珠学校', '东北师范大学附属中学净月校区', '东北师大附中净月实验学校', '吉林东北师范大学附属中学', '吉林东北师大附中明珠学校', '东北师大附中高中部', '东北师大附中初中部', '吉林东北师大附中', '东北师大附中', '吉林省东北师大附中']","{'NOI': {'2009': [0, 1, 1], '2010': [0, 0, 4], '2011': [1, 1, 7], '2012': [1, 2, 3], '2013': [0, 1, 4], '2014': [0, 2, 2], '2015': [1, 1, 1], '2016': [2, 1, 2], '2017': [3, 0, 1], '2018': [0, 1, 3], '2019': [1, 1, 3], '2020': [0, 3, 0]}, 'APIO': {'2010': [0, 0, 1], '2011': [0, 2, 1], '2012': [1, 1, 0], '2013': [1, 1, 7], '2014': [0, 1, 6], '2015': [0, 2, 4], '2016': [1, 3, 2], '2017': [1, 2, 3], '2018': [2, 1, 2], '2019': [2, 0, 3], '2020': [1, 2, 2]}, 'NOIP提高': {'2010': [9, 0, 0], '2011': [11, 0, 0], '2012': [30, 0, 0], '2013': [23, 11, 0], '2014': [19, 15, 0], '2015': [14, 18, 0], '2016': [17, 8, 5], '2017': [15, 10, 4], '2018': [22, 19, 6]}, 'CTSC': {'2011': [0, 1, 1], '2012': [2, 0, 0], '2013': [0, 2, 0], '2014': [0, 0, 2], '2015': [0, 2, 1], '2016': [0, 4, 1], '2017': [2, 2, 1], '2018': [0, 0, 5], '2019': [0, 2, 2]}, 'NOID类': {'2012': [0, 0, 1], '2016': [0, 1, 1], '2017': [0, 0, 2], '2018': [0, 0, 1], '2019': [0, 0, 2], '2020': [0, 1, 0]}, 'NOIP普及': {'2013': [11, 4, 0], '2014': [4, 2, 0], '2015': [7, 8, 0], '2016': [6, 9, 2], '2017': [17, 26, 0], '2018': [30, 34, 10]}, 'WC': {'2015': [0, 1, 3], '2016': [0, 5, 1], '2017': [1, 1, 2], '2018': [0, 0, 3], '2019': [2, 1, 2], '2020': [0, 1, 0], '2021': [1, 4, 4]}, 'CSP提高': {'2019': [21, 17, 12], '2020': [21, 24, 0]}, 'CSP入门': {'2019': [38, 58, 0], '2020': [27, 17, 9]}, 'NOIP': {'2020': [8, 8, 0]}}","138849","A-","吉林","长春市","19"
"21","['福建省厦门双十中学', '厦门双十中学', '福建厦门双十中学', '厦门市双十中学']","{'APIO': {'2010': [1, 0, 1], '2011': [0, 2, 0], '2012': [1, 1, 1], '2013': [0, 1, 2], '2014': [1, 1, 2], '2015': [3, 1, 1], '2016': [1, 2, 2], '2017': [0, 4, 2], '2018': [0, 2, 5], '2019': [3, 0, 2], '2020': [2, 1, 3]}, 'NOI': {'2010': [0, 1, 0], '2011': [0, 0, 1], '2012': [0, 0, 2], '2013': [0, 1, 2], '2014': [2, 1, 1], '2015': [2, 1, 0], '2016': [0, 1, 0], '2017': [0, 0, 1], '2018': [0, 2, 1], '2019': [0, 1, 0], '2020': [1, 0, 0]}, 'NOIP提高': {'2010': [4, 0, 0], '2011': [5, 0, 0], '2012': [13, 0, 0], '2013': [11, 6, 0], '2014': [8, 12, 0], '2015': [13, 10, 0], '2016': [15, 13, 9], '2017': [22, 5, 4], '2018': [28, 18, 0]}, 'CTSC': {'2011': [0, 0, 1], '2012': [0, 2, 1], '2013': [0, 1, 1], '2014': [1, 2, 0], '2015': [3, 1, 0], '2016': [0, 1, 3], '2017': [0, 2, 5], '2018': [1, 3, 4], '2019': [0, 1, 3]}, 'NOID类': {'2011': [0, 0, 1], '2012': [0, 0, 1], '2013': [0, 0, 1], '2014': [0, 1, 0], '2015': [0, 0, 1], '2016': [0, 2, 0], '2017': [0, 1, 1], '2018': [1, 0, 1], '2019': [0, 0, 1]}, 'NOIP普及': {'2013': [10, 7, 0], '2014': [8, 6, 0], '2015': [5, 18, 0], '2016': [10, 15, 5], '2018': [24, 38, 0]}, 'WC': {'2015': [2, 0, 0], '2016': [0, 3, 4], '2017': [0, 2, 2], '2018': [0, 2, 2], '2019': [0, 2, 2], '2020': [0, 1, 1], '2021': [2, 2, 3]}, 'CSP提高': {'2019': [22, 18, 3], '2020': [15, 14, 10]}, 'CSP入门': {'2019': [19, 36, 0], '2020': [17, 24, 1]}, 'NOIP': {'2020': [10, 10, 2]}}","135851","A-","福建","厦门市","20"
"30","['山东省青岛第二中学', '青岛二中', '青岛2中']","{'CTSC': {'2010': [0, 0, 2], '2011': [0, 0, 1], '2012': [0, 0, 1], '2014': [0, 0, 1], '2015': [0, 1, 0], '2016': [2, 1, 1], '2017': [0, 3, 0], '2018': [1, 3, 4], '2019': [3, 2, 5]}, 'APIO': {'2010': [0, 0, 5], '2011': [0, 1, 3], '2012': [0, 1, 0], '2013': [1, 0, 1], '2014': [0, 0, 1], '2015': [0, 2, 2], '2016': [1, 2, 2], '2017': [0, 2, 3], '2018': [1, 2, 4], '2019': [2, 2, 6], '2020': [1, 0, 0]}, 'NOI': {'2010': [0, 1, 5], '2011': [0, 0, 2], '2012': [1, 0, 0], '2013': [1, 0, 1], '2014': [1, 1, 0], '2015': [0, 1, 1], '2016': [0, 1, 3], '2017': [0, 2, 0], '2018': [1, 2, 2], '2019': [0, 2, 1], '2020': [0, 2, 0]}, 'NOID类': {'2010': [0, 0, 2], '2016': [0, 1, 0], '2017': [0, 2, 0], '2018': [0, 0, 2], '2019': [0, 0, 2]}, 'NOIP提高': {'2010': [11, 0, 0], '2011': [6, 0, 0], '2012': [7, 0, 0], '2013': [8, 5, 0], '2014': [9, 7, 0], '2015': [7, 19, 0], '2016': [21, 22, 4], '2017': [27, 25, 6], '2018': [37, 28, 3]}, 'WC': {'2015': [1, 0, 0], '2016': [1, 2, 2], '2017': [0, 2, 1], '2018': [1, 3, 1], '2019': [2, 0, 5], '2021': [1, 4, 3]}, 'CSP提高': {'2019': [19, 32, 5], '2020': [19, 8, 5]}, 'NOIP': {'2020': [17, 10, 0]}}","134324","A-","山东","青岛市","21"
"67","['华东师大二附中', '华东师范大学第二附属中学（紫竹校区）', '华东师范大学第二附属中学', '华东师范大学第二附属中学紫竹校区', '华师大二附中', '华东师范大学第二附属中学附属初级中学', '华东师大二附中（紫竹校区）', '华师大二附中（紫竹校区）', '上海华东师范大学第二附属中学附属初级中学', '华东师大二附中紫竹校区', '华师大二附中紫竹校区', '上海市华东师范大学第二附属中学附属初级中学', '上海市华东师范大学第二附属中学', '华东师大二附中初中', '华师二附初中', '华师大二附中附属初中', '上海华东师大二附中', '上海市华师大二附中']","{'NOI': {'2009': [1, 2, 1], '2010': [1, 2, 0], '2011': [0, 0, 1], '2012': [0, 1, 1], '2013': [0, 1, 2], '2015': [0, 0, 1], '2016': [0, 1, 0], '2017': [0, 1, 1], '2018': [0, 0, 2], '2019': [2, 2, 0], '2020': [2, 1, 0]}, 'CTSC': {'2010': [0, 0, 3], '2016': [0, 0, 1], '2017': [0, 1, 0], '2018': [0, 0, 1], '2019': [1, 1, 0]}, 'APIO': {'2010': [0, 3, 2], '2011': [0, 0, 1], '2012': [0, 1, 2], '2013': [0, 0, 2], '2014': [0, 0, 1], '2015': [0, 0, 1], '2016': [0, 1, 0], '2017': [0, 1, 2], '2018': [0, 0, 1], '2019': [1, 0, 1], '2020': [2, 1, 4]}, 'NOIP提高': {'2010': [13, 0, 0], '2011': [12, 0, 0], '2012': [8, 0, 0], '2013': [10, 6, 0], '2014': [9, 13, 0], '2015': [15, 19, 0], '2016': [17, 20, 5], '2017': [25, 21, 7], '2018': [31, 17, 7]}, 'NOIP普及': {'2014': [0, 2, 0], '2015': [1, 5, 0], '2016': [2, 4, 3], '2017': [0, 5, 6], '2018': [1, 6, 2]}, 'WC': {'2015': [0, 0, 2], '2016': [0, 0, 4], '2017': [0, 1, 0], '2018': [1, 0, 1], '2019': [2, 3, 5], '2020': [0, 2, 2], '2021': [4, 4, 2]}, 'NOID类': {'2016': [0, 0, 1], '2018': [0, 1, 0], '2019': [0, 1, 2], '2020': [0, 1, 1]}, 'CSP提高': {'2019': [25, 8, 4], '2020': [29, 3, 7]}, 'CSP入门': {'2019': [3, 11, 0], '2020': [0, 1, 0]}, 'NOIP': {'2020': [18, 14, 0]}}","132503","A-","上海","浦东新区","22"
"32","['衡水第一中学', '衡水滏阳中学', '河北衡水滏阳中学', '衡水市滏阳中学', '河北滏阳中学', '滏阳中学']","{'NOIP提高': {'2010': [2, 0, 0], '2012': [3, 0, 0], '2013': [4, 4, 0], '2014': [7, 5, 0], '2015': [17, 7, 0], '2016': [18, 12, 7], '2017': [24, 5, 1], '2018': [23, 4, 4]}, 'APIO': {'2011': [0, 0, 1], '2012': [0, 0, 1], '2014': [0, 0, 1], '2015': [0, 0, 2], '2016': [0, 3, 3], '2017': [1, 2, 6], '2018': [0, 3, 5], '2019': [0, 0, 2], '2020': [2, 3, 0]}, 'NOI': {'2011': [0, 0, 1], '2014': [0, 0, 1], '2015': [0, 0, 5], '2016': [0, 1, 4], '2017': [0, 3, 2], '2018': [1, 2, 2], '2019': [0, 4, 0], '2020': [1, 4, 0]}, 'NOID类': {'2012': [0, 0, 1], '2017': [0, 0, 2], '2018': [0, 1, 2], '2019': [0, 2, 1]}, 'WC': {'2015': [0, 0, 2], '2016': [0, 2, 3], '2017': [0, 3, 3], '2018': [1, 2, 6], '2019': [0, 1, 3], '2021': [0, 2, 5]}, 'CTSC': {'2015': [0, 0, 1], '2016': [1, 0, 3], '2017': [1, 1, 5], '2018': [0, 4, 6], '2019': [0, 3, 3]}, 'CSP提高': {'2019': [29, 10, 2], '2020': [20, 8, 1]}, 'NOIP': {'2020': [17, 11, 1]}}","132388","A-","河北","衡水市","23"
"79","['成都外国语学校']","{'NOIP提高': {'2010': [2, 0, 0], '2011': [2, 0, 0], '2013': [3, 7, 0], '2014': [0, 2, 0], '2015': [0, 13, 0], '2016': [9, 11, 4], '2017': [17, 35, 0], '2018': [18, 24, 1]}, 'APIO': {'2011': [0, 0, 1], '2017': [1, 0, 1], '2018': [0, 0, 2], '2020': [4, 4, 0]}, 'NOI': {'2011': [0, 0, 2], '2014': [0, 1, 0], '2017': [0, 1, 0], '2018': [0, 0, 1], '2019': [0, 3, 1], '2020': [1, 2, 1]}, 'NOIP普及': {'2013': [6, 16, 0], '2014': [3, 3, 0], '2015': [5, 8, 0], '2016': [11, 14, 10], '2017': [24, 30, 17], '2018': [16, 27, 2]}, 'WC': {'2017': [1, 0, 1], '2018': [0, 1, 0], '2019': [1, 2, 0], '2020': [2, 0, 2], '2021': [2, 2, 7]}, 'CTSC': {'2017': [0, 2, 1], '2019': [1, 3, 3]}, 'NOID类': {'2018': [0, 0, 1], '2019': [1, 1, 2]}, 'CSP提高': {'2019': [28, 22, 2], '2020': [21, 13, 3]}, 'CSP入门': {'2019': [33, 19, 0], '2020': [24, 18, 2]}, 'NOIP': {'2020': [8, 9, 3]}}","125306","A-","四川","成都市","24"
"28","['福建省福州第三中学', '福州第三中学', '福建福州第三中学', '福州三中', '福建三中', '福州市第三中学']","{'CTSC': {'2010': [0, 0, 1], '2012': [0, 0, 1], '2013': [1, 1, 0], '2014': [0, 2, 0], '2015': [1, 0, 2], '2016': [2, 1, 0], '2017': [0, 0, 3], '2018': [1, 4, 1], '2019': [1, 2, 1]}, 'APIO': {'2010': [0, 0, 2], '2011': [1, 0, 0], '2012': [1, 0, 0], '2013': [0, 2, 1], '2014': [1, 0, 0], '2015': [1, 1, 1], '2016': [0, 2, 1], '2017': [2, 0, 3], '2018': [1, 4, 3], '2019': [3, 1, 0], '2020': [1, 0, 0]}, 'NOI': {'2010': [0, 0, 1], '2013': [1, 0, 1], '2014': [0, 1, 1], '2015': [0, 2, 0], '2016': [1, 1, 0], '2017': [1, 0, 0], '2018': [1, 1, 1], '2019': [1, 1, 2]}, 'NOID类': {'2010': [0, 0, 1], '2011': [0, 1, 0], '2014': [0, 1, 0], '2015': [0, 0, 1], '2016': [0, 1, 0], '2017': [0, 0, 1], '2018': [0, 1, 1], '2019': [0, 0, 1]}, 'NOIP提高': {'2010': [7, 0, 0], '2011': [3, 0, 0], '2012': [8, 0, 0], '2013': [10, 15, 0], '2014': [8, 10, 0], '2015': [8, 15, 0], '2016': [14, 21, 8], '2017': [24, 15, 5], '2018': [23, 17, 6]}, 'WC': {'2015': [0, 2, 0], '2016': [0, 2, 2], '2017': [0, 0, 1], '2018': [1, 3, 2], '2019': [1, 0, 2], '2021': [2, 0, 3]}, 'CSP提高': {'2019': [12, 10, 4], '2020': [19, 12, 5]}, 'CSP入门': {'2019': [2, 1, 0], '2020': [3, 0, 0]}, 'NOIP': {'2020': [15, 11, 9]}}","119109","A-","福建","福州市","25"
